date,window_start,window_end,window,stride,B,ci_level,alpha_qv,FBM_cov_md,rf_factor,band_type,H_stock,H_stock_lo,H_stock_hi,H_vol,H_vol_lo,H_vol_hi,H_rate,H_rate_lo,H_rate_hi,S_H11,S_H11_lo,S_H11_hi,S_H12,S_H12_lo,S_H12_hi,S_H13,S_H13_lo,S_H13_hi,S_H22,S_H22_lo,S_H22_hi,S_H23,S_H23_lo,S_H23_hi,S_H33,S_H33_lo,S_H33_hi
2021-08-27,2020-08-26,2021-08-27,252,5,100,0.9,0.2,1,0.7,percentile,0.4487338690553824,0.34143152420802364,0.5365973630481847,0.4207045839196657,0.3256518756409232,0.5025806695822479,0.47161019611258553,0.35993401061437735,0.5780671868000025,0.8974677381107647,0.6828630484160473,1.0731947260963695,0.8694384529750481,0.732026666496841,0.960717032700715,0.920344065167968,0.7474671451214632,1.0623135713195966,0.8414091678393314,0.6513037512818464,1.0051613391644958,0.8923147800322513,0.7296777689576336,1.03873731464733,0.9432203922251711,0.7198680212287547,1.156134373600005
2021-09-03,2020-09-02,2021-09-03,252,5,100,0.9,0.2,1,0.7,percentile,0.441854281433761,0.3558245386008681,0.5514319939066504,0.4107793141991618,0.31939083560312326,0.5041772014562912,0.47296071017014996,0.3755975283542185,0.5721342404734538,0.883708562867522,0.7116490772017362,1.1028639878133009,0.8526335956329227,0.7261043443713268,0.9838873123508125,0.914814991603911,0.8083294712649233,1.0475476225046854,0.8215586283983236,0.6387816712062465,1.0083544029125824,0.8837400243693118,0.7587351202351742,1.0092606133426152,0.9459214203402999,0.751195056708437,1.1442684809469077
2021-09-13,2020-09-10,2021-09-13,252,5,100,0.9,0.2,1,0.7,percentile,0.4511272976744258,0.35427490832817116,0.5565705758978711,0.41194025692003877,0.3138923377445034,0.49995979433441823,0.4908997871392766,0.37292590875033654,0.5798140174451701,0.9022545953488516,0.7085498166563423,1.1131411517957421,0.8630675545944646,0.6878089581442992,0.9881172354494181,0.9420270848137025,0.790006256479404,1.0926002745938121,0.8238805138400775,0.6277846754890068,0.9999195886688365,0.9028400440593154,0.7716454872087031,1.011327026576627,0.9817995742785532,0.7458518175006731,1.1596280348903403
2021-09-20,2020-09-17,2021-09-20,252,5,100,0.9,0.2,1,0.7,percentile,0.444855660430233,0.36326699735563567,0.505922752768008,0.4096550063886925,0.3275817542900453,0.4883667097622788,0.48995565832195487,0.38501140807129935,0.5734005345785607,0.889711320860466,0.7265339947112713,1.011845505536016,0.8545106668189255,0.736726913574665,0.9506753162668853,0.9348113187521878,0.8027380354809468,1.0306648598695736,0.819310012777385,0.6551635085800906,0.9767334195245576,0.8996106647106474,0.7601135366294894,1.0082977715530141,0.9799113166439097,0.7700228161425987,1.1468010691571213
2021-09-27,2020-09-24,2021-09-27,252,5,100,0.9,0.2,1,0.7,percentile,0.4504462356886809,0.3367624316179464,0.5515069340499276,0.41145142177155813,0.3186719443019015,0.501467551373701,0.4803338304083509,0.38624489680392526,0.5639053761984988,0.9008924713773618,0.6735248632358928,1.1030138680998551,0.861897657460239,0.6970179487497088,1.004943375403483,0.9307800660970318,0.7307457059306609,1.0649946630046523,0.8229028435431163,0.637343888603803,1.002935102747402,0.891785252179909,0.7285102367626533,1.0251962642707955,0.9606676608167019,0.7724897936078505,1.1278107523969976
2021-10-04,2020-10-01,2021-10-04,252,5,100,0.9,0.2,1,0.7,percentile,0.4610789071059769,0.36831223750334746,0.5514636453143461,0.4177855398168149,0.32793304916568333,0.5131866804382393,0.47700837938838364,0.3864080403687631,0.561502463100272,0.9221578142119538,0.7366244750066949,1.1029272906286922,0.8788644469227918,0.7305840869601218,1.0091339613772488,0.9380872864943606,0.7916646649246664,1.065666688422475,0.8355710796336298,0.6558660983313667,1.0263733608764787,0.8947939192051986,0.7534483813142118,0.9936608505630138,0.9540167587767673,0.7728160807375262,1.123004926200544
2021-10-12,2020-10-08,2021-10-12,252,5,100,0.9,0.2,1,0.7,percentile,0.46867055598030355,0.3838611673285635,0.5679479121531176,0.4149037062908553,0.3045388499313173,0.5149967055916366,0.48055552142026786,0.36052062833285414,0.5520933433047476,0.9373411119606071,0.767722334657127,1.1358958243062351,0.8835742622711589,0.7605812183910696,0.9983318694333746,0.9492260774005714,0.799847564863884,1.0660267311708502,0.8298074125817106,0.6090776998626346,1.0299934111832731,0.8954592277111232,0.7449394538357459,1.0132787595179813,0.9611110428405357,0.7210412566657083,1.1041866866094951
2021-10-19,2020-10-16,2021-10-19,252,5,100,0.9,0.2,1,0.7,percentile,0.45183269127684467,0.33500798537856397,0.541250253342036,0.4078714635316382,0.32318723219888557,0.4860666066095317,0.4768047394760734,0.36984555740858815,0.5799162135777732,0.9036653825536893,0.6700159707571279,1.082500506684072,0.859704154808483,0.7108102480219802,0.968154229664829,0.928637430752918,0.7698117689167359,1.0517262714002549,0.8157429270632764,0.6463744643977711,0.9721332132190634,0.8846762030077115,0.7691466865704906,1.0069098060676862,0.9536094789521468,0.7396911148171763,1.1598324271555465
2021-10-26,2020-10-23,2021-10-26,252,5,100,0.9,0.2,1,0.7,percentile,0.43448354983245685,0.32173622314136147,0.5167259592429257,0.3975642985204683,0.30225554510909114,0.48462621677607776,0.47452143634553234,0.38020612296687545,0.5543396726832684,0.8689670996649137,0.6434724462827229,1.0334519184858515,0.8320478483529252,0.6717344020302128,0.9490998629448388,0.9090049861779892,0.762634063344455,1.0084750009883334,0.7951285970409366,0.6045110902181823,0.9692524335521555,0.8720857348660007,0.73819817496473,0.9990172997970359,0.9490428726910647,0.7604122459337509,1.108679345366537
2021-11-02,2020-10-30,2021-11-02,252,5,100,0.9,0.2,1,0.7,percentile,0.4204182948468525,0.31041156868380093,0.5419469635314949,0.39087517200637634,0.29117286421713223,0.5002615296315208,0.472433114336834,0.3717480607201797,0.575203253408634,0.840836589693705,0.6208231373676019,1.0838939270629897,0.8112934668532288,0.6712396969863053,0.9476436748875868,0.8928514091836866,0.7271362601283039,1.0501180188682924,0.7817503440127527,0.5823457284342645,1.0005230592630416,0.8633082863432103,0.726901814776393,0.9984464871794583,0.944866228673668,0.7434961214403594,1.150406506817268
2021-11-09,2020-11-06,2021-11-09,252,5,100,0.9,0.2,1,0.7,percentile,0.4116868011707907,0.33930491909504745,0.5007107466869666,0.3913800792104697,0.27535661810138795,0.47337736334943376,0.47892446375377445,0.3822876945720276,0.5686099697985392,0.8233736023415814,0.6786098381900949,1.0014214933739332,0.8030668803812604,0.6641645339404502,0.9457777404243453,0.8906112649245652,0.7818580298137581,0.9959306523173072,0.7827601584209394,0.5507132362027759,0.9467547266988675,0.8703045429642442,0.7198366205983187,0.9740896626672142,0.9578489275075489,0.7645753891440552,1.1372199395970783
2021-11-17,2020-11-16,2021-11-17,252,5,100,0.9,0.2,1,0.7,percentile,0.4163249106196501,0.3114620815203735,0.5178268994819365,0.39653723305178823,0.3123320281270851,0.4886452099775576,0.50547699300618,0.39639937908820055,0.5929245642372802,0.8326498212393002,0.622924163040747,1.035653798963873,0.8128621436714383,0.6819638568557757,0.9462902331512548,0.92180190362583,0.76757647974208,1.0395922591396365,0.7930744661035765,0.6246640562541702,0.9772904199551152,0.9020142260579682,0.7639738062773554,1.0480185421519035,1.01095398601236,0.7927987581764011,1.1858491284745605
2021-11-24,2020-11-23,2021-11-24,252,5,100,0.9,0.2,1,0.7,percentile,0.41478924437852277,0.3013777217135359,0.5022553798382897,0.39983022654813094,0.3193507458640539,0.48895096508015146,0.498585314614105,0.38899895878770374,0.5976316213071855,0.8295784887570455,0.6027554434270718,1.0045107596765794,0.8146194709266537,0.6678334923098881,0.9172410935518115,0.9133745589926278,0.761390984171014,1.0288400865871083,0.7996604530962619,0.6387014917281078,0.9779019301603029,0.8984155411622359,0.7623277654420425,1.0152107850404577,0.99717062922821,0.7779979175754075,1.195263242614371
2021-12-02,2020-12-01,2021-12-02,252,5,100,0.9,0.2,1,0.7,percentile,0.42475201406846813,0.3086548494217362,0.5131121530831422,0.4108193047903239,0.3064472424257542,0.50041354212397,0.5060217918380332,0.373860610573397,0.5904115652743048,0.8495040281369363,0.6173096988434724,1.0262243061662844,0.8355713188587921,0.6541632632044518,0.9858339881720859,0.9307738059065014,0.7504987664307551,1.083182272802266,0.8216386095806478,0.6128944848515084,1.00082708424794,0.9168410966283571,0.733257568712131,1.0559938369174613,1.0120435836760664,0.747721221146794,1.1808231305486097
2021-12-09,2020-12-08,2021-12-09,252,5,100,0.9,0.2,1,0.7,percentile,0.4321269144687263,0.3416945094125193,0.5168538978935805,0.3952650503475716,0.30116100819234565,0.5171113696425373,0.5052730107562319,0.41302214489457145,0.5960993337188001,0.8642538289374526,0.6833890188250386,1.033707795787161,0.827391964816298,0.6752685016660505,0.9671670715900558,0.9373999252249582,0.8045129073735361,1.0650987365105042,0.7905301006951432,0.6023220163846913,1.0342227392850747,0.9005380611038034,0.7688428172526832,1.060842111985431,1.0105460215124638,0.8260442897891429,1.1921986674376002
2021-12-16,2020-12-15,2021-12-16,252,5,100,0.9,0.2,1,0.7,percentile,0.42542939482949643,0.3239390491322004,0.5011378012986852,0.3930567338313568,0.306906164603632,0.49233484174990844,0.4974090386328281,0.395062583166399,0.5870690673752841,0.8508587896589929,0.6478780982644008,1.0022756025973705,0.8184861286608532,0.6939479418404645,0.9305163927343493,0.9228384334623245,0.795252244929239,1.0474394269578455,0.7861134676627136,0.613812329207264,0.9846696834998169,0.8904657724641849,0.7561000484693186,1.0394270969415875,0.9948180772656562,0.790125166332798,1.1741381347505682
2021-12-23,2020-12-22,2021-12-23,252,5,100,0.9,0.2,1,0.7,percentile,0.42382133057057986,0.33053466625669525,0.5050261614215672,0.393695720590118,0.29784411227761826,0.48296403889011846,0.49767299372061585,0.39477469979503527,0.5827442120993671,0.8476426611411597,0.6610693325133905,1.0100523228431344,0.8175170511606978,0.6718651608997853,0.9323323530244587,0.9214943242911957,0.7676900015804451,1.0277663902887713,0.787391441180236,0.5956882245552365,0.9659280777802369,0.8913687143107338,0.741121334648881,1.0148681832211475,0.9953459874412317,0.7895493995900705,1.1654884241987342
2021-12-31,2020-12-30,2021-12-31,252,5,100,0.9,0.2,1,0.7,percentile,0.42729148012304774,0.3375668694146755,0.5252674664646325,0.3916415306016267,0.30245661209781627,0.4940624659584202,0.4777004490838985,0.3840055688307009,0.599423747040965,0.8545829602460955,0.675133738829351,1.050534932929265,0.8189330107246744,0.6770999468780666,0.9613281334040511,0.9049919292069463,0.7907118943005564,1.050781821642395,0.7832830612032534,0.6049132241956325,0.9881249319168404,0.8693419796855253,0.7125775648380266,1.0282607649730484,0.955400898167797,0.7680111376614018,1.19884749408193
2022-01-07,2021-01-07,2022-01-07,252,5,100,0.9,0.2,1,0.7,percentile,0.4341743206154461,0.3391024250005198,0.5282316415770916,0.3977396970174892,0.2941785138381495,0.4987133597165953,0.45822083297003896,0.33850947554992145,0.5652051547351703,0.8683486412308922,0.6782048500010396,1.0564632831541831,0.8319140176329353,0.6915007236798687,0.9772014433574624,0.892395153585485,0.7463515169238273,1.0267557422045632,0.7954793940349784,0.588357027676299,0.9974267194331906,0.8559605299875281,0.7132600388765304,0.9606789773661756,0.9164416659400779,0.6770189510998429,1.1304103094703406
2022-01-14,2021-01-14,2022-01-14,252,5,100,0.9,0.2,1,0.7,percentile,0.4345025811121652,0.3195745512739697,0.5097349123494002,0.39750510738281286,0.2962782759091146,0.49775685092126215,0.46639017265002014,0.3731931656240448,0.547619694794985,0.8690051622243304,0.6391491025479394,1.0194698246988003,0.8320076884949781,0.6799061150705069,0.9597547135154316,0.9008927537621854,0.7451426643325805,1.0036288713560673,0.7950102147656257,0.5925565518182292,0.9955137018425243,0.863895280032833,0.7103018205424423,1.0196348625076277,0.9327803453000403,0.7463863312480896,1.09523938958997
2022-01-24,2021-01-22,2022-01-24,252,5,100,0.9,0.2,1,0.7,percentile,0.43190882991751983,0.3357549793818205,0.5239444342801971,0.3726330222757196,0.2711573763557496,0.44382278382001206,0.4630006471184488,0.3694951634737374,0.5752903929901814,0.8638176598350397,0.671509958763641,1.0478888685603942,0.8045418521932395,0.6582553479721215,0.9569669735460673,0.8949094770359687,0.7627804814257441,1.0551914188932818,0.7452660445514392,0.5423147527114992,0.8876455676400241,0.8356336693941684,0.7053027839451811,0.9469489470595251,0.9260012942368976,0.7389903269474748,1.1505807859803627
2022-01-31,2021-01-29,2022-01-31,252,5,100,0.9,0.2,1,0.7,percentile,0.44314655639170436,0.34275693258718626,0.5241087132835601,0.38363368380355495,0.2980651980951745,0.47797215401277526,0.4627594333423769,0.37533458867417246,0.5626321832552721,0.8862931127834087,0.6855138651743725,1.0482174265671202,0.8267802401952593,0.7227213994772141,0.9379458082907575,0.9059059897340813,0.7723051278233641,1.0476536358805715,0.7672673676071099,0.596130396190349,0.9559443080255505,0.8463931171459318,0.7164298662191213,0.9922218617899622,0.9255188666847538,0.7506691773483449,1.1252643665105442
2022-02-07,2021-02-05,2022-02-07,252,5,100,0.9,0.2,1,0.7,percentile,0.4689914876764549,0.3696677779822614,0.5549068553147207,0.39404759175017595,0.29402186593511254,0.5040993790465375,0.45980349478823135,0.3452369166730417,0.5626788810579859,0.9379829753529098,0.7393355559645228,1.1098137106294415,0.8630390794266308,0.7123390731641122,1.0156090554140067,0.9287949824646862,0.7909979286910928,1.04327011285799,0.7880951835003519,0.5880437318702251,1.008198758093075,0.8538510865384072,0.7357532590047374,0.97991849236513,0.9196069895764627,0.6904738333460834,1.1253577621159718
2022-02-14,2021-02-12,2022-02-14,252,5,100,0.9,0.2,1,0.7,percentile,0.47358625665563214,0.36676712061194977,0.5800934581679977,0.40129486887536014,0.29592632298736765,0.5129616155082455,0.462276476285528,0.37258357800440584,0.5679462902764018,0.9471725133112643,0.7335342412238995,1.1601869163359955,0.8748811255309923,0.7395470891405085,1.0068509447495189,0.9358627329411602,0.8001747949209589,1.0901475627901673,0.8025897377507203,0.5918526459747353,1.025923231016491,0.8635713451608882,0.7431940292144866,0.9779979639463356,0.924552952571056,0.7451671560088117,1.1358925805528035
2022-02-22,2021-02-22,2022-02-22,252,5,100,0.9,0.2,1,0.7,percentile,0.4637038764567963,0.3822096973521023,0.579087419243383,0.40243194087787787,0.31995486399465684,0.4998978546134768,0.4626726861640693,0.36168735522418405,0.542541307177001,0.9274077529135926,0.7644193947042046,1.158174838486766,0.8661358173346742,0.7519485211543224,1.0162018652033942,0.9263765626208655,0.7874805168234253,1.094536693247133,0.8048638817557557,0.6399097279893137,0.9997957092269536,0.8651046270419471,0.6979553747217371,1.0110204961343403,0.9253453723281386,0.7233747104483681,1.085082614354002
2022-03-01,2021-03-01,2022-03-01,252,5,100,0.9,0.2,1,0.7,percentile,0.47682042351974885,0.3624148342572899,0.5523015128617047,0.4214369674400298,0.31823099183347897,0.5240537626543413,0.479218793137494,0.3706789387652623,0.5558534683155314,0.9536408470394977,0.7248296685145798,1.1046030257234094,0.8982573909597786,0.7260030064972347,1.0315900274501963,0.9560392166572429,0.8127677401589816,1.0589731741621984,0.8428739348800596,0.6364619836669579,1.0481075253086827,0.9006557605775238,0.7578651510596432,1.0254674876016,0.958437586274988,0.7413578775305246,1.1117069366310628
2022-03-08,2021-03-08,2022-03-08,252,5,100,0.9,0.2,1,0.7,percentile,0.48622973491355753,0.3807430539533074,0.5772394979587311,0.4234948824200512,0.34147020713913895,0.5240774773097507,0.48314859748555483,0.3704327992607197,0.5874533955267887,0.9724594698271151,0.7614861079066148,1.1544789959174622,0.9097246173336087,0.7679310650476369,1.028972845051742,0.9693783323991123,0.8327321043370308,1.1024366407690653,0.8469897648401024,0.6829404142782779,1.0481549546195015,0.906643479905606,0.7786819132686235,1.0399101280425536,0.9662971949711097,0.7408655985214394,1.1749067910535773
2022-03-15,2021-03-15,2022-03-15,252,5,100,0.9,0.2,1,0.7,percentile,0.4737379449724271,0.3749506423012621,0.5532987579520735,0.41932889341454044,0.3130891609065493,0.5151556191207153,0.4818460529488718,0.39311189616459835,0.5686801877757163,0.9474758899448542,0.7499012846025243,1.106597515904147,0.8930668383869675,0.776877715368095,1.0089532015158864,0.9555839979212989,0.8248544735999332,1.0474326794648083,0.8386577868290809,0.6261783218130986,1.0303112382414306,0.9011749463634122,0.7607329272521047,1.0173290139586637,0.9636921058977436,0.7862237923291967,1.1373603755514325
2022-03-22,2021-03-22,2022-03-22,252,5,100,0.9,0.2,1,0.7,percentile,0.474543213583379,0.38773512630784834,0.5860924748194777,0.42628140269689213,0.32101727343278946,0.5567670183980785,0.47578361512340034,0.3581012200171426,0.5594634210378031,0.949086427166758,0.7754702526156967,1.1721849496389554,0.9008246162802711,0.7752550958351331,1.038268613027271,0.9503268287067793,0.7880017797453952,1.1004798100876545,0.8525628053937843,0.6420345468655789,1.113534036796157,0.9020650178202925,0.7512115153229099,1.0264808896808424,0.9515672302468007,0.7162024400342852,1.1189268420756062
2022-03-29,2021-03-29,2022-03-29,252,5,100,0.9,0.2,1,0.7,percentile,0.4833633169805195,0.38288596059704466,0.5722080841355219,0.4317010961166982,0.32975001736608295,0.5476107302901845,0.47109477561662605,0.3668869559113574,0.5591044982749717,0.966726633961039,0.7657719211940893,1.1444161682710439,0.9150644130972176,0.7961852850383424,1.0628556143583416,0.9544580925971455,0.8102084972726655,1.0718962201008915,0.8634021922333964,0.6595000347321659,1.095221460580369,0.9027958717333242,0.77406844467057,1.0393666538640394,0.9421895512332521,0.7337739118227148,1.1182089965499433
2022-04-05,2021-04-06,2022-04-05,252,5,100,0.9,0.2,1,0.7,percentile,0.4859420464005094,0.3799225466517284,0.573168879349676,0.4378486670400146,0.32569695139319865,0.5294249316751821,0.4679690606916577,0.3465100943168983,0.5626240689200399,0.9718840928010188,0.7598450933034568,1.146337758699352,0.9237907134405241,0.7848855625163897,1.0461016174896707,0.9539111070921671,0.7646300672562979,1.0877253808550797,0.8756973340800293,0.6513939027863973,1.0588498633503642,0.9058177277316724,0.7582473097263551,1.0182645377348463,0.9359381213833154,0.6930201886337966,1.1252481378400798
2022-04-12,2021-04-13,2022-04-12,252,5,100,0.9,0.2,1,0.7,percentile,0.48958452357167825,0.39817679028716974,0.5952012944280881,0.44282964909430145,0.3340784876936618,0.5231863434847328,0.4732850944932229,0.37956683716114487,0.5530599257065151,0.9791690471433565,0.7963535805743395,1.1904025888561762,0.9324141726659797,0.7966570863707799,1.059277069889287,0.9628696180649012,0.8205891032293535,1.1069787877685286,0.8856592981886029,0.6681569753873235,1.0463726869694656,0.9161147435875243,0.7456208640516261,1.0452291199261856,0.9465701889864458,0.7591336743222897,1.1061198514130302
2022-04-20,2021-04-20,2022-04-20,252,5,100,0.9,0.2,1,0.7,percentile,0.4942793715650222,0.4014098168715485,0.585468901082689,0.44537874728919374,0.35449187599847465,0.5531021550579706,0.4749514439390356,0.3807505871372288,0.5519364440488377,0.9885587431300444,0.802819633743097,1.170937802165378,0.9396581188542159,0.7821315622994717,1.0715566056564265,0.9692308155040579,0.8306922305226425,1.0912212257902867,0.8907574945783875,0.7089837519969493,1.1062043101159411,0.9203301912282293,0.784401694393453,1.0508063163158785,0.9499028878780712,0.7615011742744576,1.1038728880976754
2022-04-27,2021-04-27,2022-04-27,252,5,100,0.9,0.2,1,0.7,percentile,0.5041146438185036,0.3738278115933909,0.5865032015956414,0.4530487142558042,0.35480262225891035,0.544169757647639,0.46922996402578476,0.37323114382483674,0.5761891349072625,1.0082292876370071,0.7476556231867818,1.1730064031912828,0.9571633580743077,0.7643089243766723,1.0919202571061504,0.9733446078442883,0.8164822622259565,1.0955323292234158,0.9060974285116083,0.7096052445178207,1.088339515295278,0.9222786782815889,0.7768983867324788,1.0658543733715267,0.9384599280515695,0.7464622876496735,1.152378269814525
2022-05-04,2021-05-04,2022-05-04,252,5,100,0.9,0.2,1,0.7,percentile,0.5113911863104722,0.4096580967551806,0.6141306811275905,0.46332028422281646,0.3606029699555052,0.5608860898106244,0.46435168516954595,0.35518970791363735,0.5509224819370054,1.0227823726209444,0.8193161935103612,1.228261362255181,0.9747114705332887,0.8221557152566338,1.1209657141317453,0.9757428714800181,0.8190300116402822,1.0811123373152352,0.9266405684456329,0.7212059399110105,1.1217721796212488,0.9276719693923624,0.7723844456378361,1.0579816104408777,0.9287033703390919,0.7103794158272747,1.1018449638740109
2022-05-11,2021-05-11,2022-05-11,252,5,100,0.9,0.2,1,0.7,percentile,0.4950262715997497,0.3979602715465203,0.593039821324146,0.45464498079365845,0.3497129902548808,0.5444967836326341,0.4616786718981287,0.3791888594845486,0.5604585548430301,0.9900525431994994,0.7959205430930406,1.186079642648292,0.9496712523934081,0.8099688578091331,1.0884724074234315,0.9567049434978785,0.8511539241740973,1.08978521238273,0.9092899615873169,0.6994259805097616,1.0889935672652682,0.9163236526917872,0.7686330754843459,1.070289585705473,0.9233573437962574,0.7583777189690972,1.1209171096860602
2022-05-18,2021-05-18,2022-05-18,252,5,100,0.9,0.2,1,0.7,percentile,0.49819747864450104,0.4148586038627169,0.5898482540457752,0.4643854958951714,0.35187335818622445,0.5640268775051805,0.4626275429699736,0.37380954799150656,0.5561712379581905,0.9963949572890021,0.8297172077254338,1.1796965080915505,0.9625829745396725,0.804327049286891,1.0991284844743996,0.9608250216144747,0.827898141796052,1.0955456079584236,0.9287709917903428,0.7037467163724489,1.128053755010361,0.927013038865145,0.7680934815965773,1.0901273717159836,0.9252550859399472,0.7476190959830131,1.112342475916381
